Date,Street,OffenseCategory,Lat,Lon
09/07/2003,REGENCY PKWY,Drugs,35.7290,-78.7960
09/07/2003,SORRELL ST,Larceny,35.7935,-78.7731
09/07/2003,SORRELL ST,Fraud,35.7935,-78.7731
09/07/2003,SW MAYNARD RD,Larceny,35.7710,-78.7822
09/08/2003,AFTON MEADOW LN,Simple Assault,35.7028,-78.7952
09/08/2003,BUCK JONES RD,Larceny,35.7670,-78.7393
09/08/2003,HIGHFIELD AV,Simple Assault,35.7888,-78.8726
09/08/2003,KILDAIRE FARM RD,Larceny,35.7735,-78.7833
09/08/2003,KILDAIRE FARM RD,Fraud,35.7651,-78.7828
09/08/2003,NE MAYNARD RD,Larceny,35.8005,-78.7685
09/08/2003,NW CARY PKWY,Vandalism,35.8196,-78.7984
09/08/2003,PARK YORK LN,Larceny,35.7758,-78.8669
09/08/2003,PARKSCENE LN,Vandalism,35.7801,-78.8711
09/08/2003,REEDY CREEK RD,Larceny,35.8127,-78.7681
09/08/2003,TRYON RD,Larceny,35.7453,-78.7385
09/09/2003,BRIDLE CREEK DR,Alcohol Offenses,35.7988,-78.8395
09/09/2003,CARY TOWNE BLVD,Larceny,35.7768,-78.7658
09/09/2003,CROSSROADS BLVD,Larceny,35.7623,-78.7365
09/09/2003,E CHATHAM ST,Larceny,35.7907,-78.7575
09/09/2003,KILDAIRE FARM RD,Larceny,35.7724,-78.7832
09/09/2003,LEGAULT DR,Burglary,35.7894,-78.8398
09/09/2003,N HARRISON AV,Embezzlement,35.8303,-78.7711
09/09/2003,N HARRISON AV,Larceny,35.8015,-78.7845
09/09/2003,REEDY CREEK RD,Simple Assault,35.8127,-78.7681
09/09/2003,WALNUT ST,Weapons,35.7739,-78.7593
09/09/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/09/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/10/2003,BARGATE DR,Simple Assault,35.7655,-78.7889
09/10/2003,CARPENTER UPCHURCH RD,Simple Assault,35.8054,-78.8667
09/10/2003,E CHARING CROSS,Burglary,35.8112,-78.7751
09/10/2003,E CHATHAM ST,Vandalism,35.7892,-78.7490
09/10/2003,NC 55 HWY,Larceny,35.7865,-78.8710
09/10/2003,PEBBLE CREEK DR,Larceny,35.7610,-78.7932
09/10/2003,TRINITY RD,Larceny,35.7921,-78.7521
09/10/2003,WALNUT ST,Larceny,35.7528,-78.7442
09/11/2003,DOGWOOD ST,Burglary,35.7891,-78.7663
09/11/2003,EDINBURGH SOUTH DR,Fraud,35.7391,-78.8030
09/11/2003,GLENDON WAY,Fraud,35.7990,-78.8723
09/11/2003,HOLT ST,Vandalism,35.7875,-78.7622
09/11/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
09/11/2003,KILDAIRE FARM RD,Larceny,35.7173,-78.7893
09/11/2003,N HARRISON AV,Larceny,35.7888,-78.7838
09/11/2003,N HARRISON AV,Disorderly Conduct,35.7888,-78.7838
09/11/2003,OLD APEX RD,Simple Assault,35.7688,-78.8074
09/11/2003,RICE RANCH WAY,Sex Offenses,35.7386,-78.7545
09/11/2003,STANOPAL DR,Vandalism,35.7858,-78.7767
09/11/2003,VILLAGE GREENWAY,Simple Assault,35.7790,-78.7617
09/11/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/11/2003,WALNUT ST,Larceny,35.7599,-78.7449
09/11/2003,WOOD ST,Simple Assault,35.7893,-78.7883
09/12/2003,ASHVILLE AV,Larceny,35.7393,-78.7843
09/12/2003,BROOK ARBOR DR,Larceny,35.7979,-78.8736
09/12/2003,BROOK ARBOR DR,Larceny,35.7982,-78.8729
09/12/2003,BROOK ARBOR DR,Larceny,35.7973,-78.8737
09/12/2003,BROOK ARBOR DR,Motor Vehicle Theft,35.7970,-78.8729
09/12/2003,CARPENTER UPCHURCH RD,Disorderly Conduct,35.8054,-78.8667
09/12/2003,CARPENTER UPCHURCH RD,Vandalism,35.8054,-78.8667
09/12/2003,DARRINGTON DR,Motor Vehicle Theft,35.8004,-78.8169
09/12/2003,KEY WEST MEWS,Drugs,35.7997,-78.7691
09/12/2003,KEY WEST MEWS,Larceny,35.7997,-78.7691
09/12/2003,KEY WEST MEWS,Burglary,35.7997,-78.7691
09/12/2003,KINGSWOOD DR,Drugs,35.7966,-78.7754
09/12/2003,KINGSWOOD DR,Larceny,35.7966,-78.7754
09/12/2003,KINGSWOOD DR,Burglary,35.7966,-78.7754
09/12/2003,NE MAYNARD RD,Larceny,35.8005,-78.7685
09/12/2003,W JOHNSON ST,Fraud,35.7939,-78.7841
09/12/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/12/2003,WALNUT ST,Motor Vehicle Theft,35.7562,-78.7409
09/13/2003,COLLINGTON DR,Simple Assault,35.7665,-78.7624
09/13/2003,E CHATHAM ST,Motor Vehicle Theft,35.7907,-78.7699
09/13/2003,E CHATHAM ST,Burglary,35.7907,-78.7699
09/13/2003,KILDAIRE FARM RD,Fraud,35.7039,-78.7939
09/13/2003,KILDAIRE FARM RD,Forgery,35.7735,-78.7833
09/13/2003,LACOSTE LN,Vandalism,35.7517,-78.7778
09/13/2003,N HARRISON AV,Larceny,35.8303,-78.7685
09/13/2003,REGENCY PKWY,Motor Vehicle Theft,35.7322,-78.7885
09/13/2003,WALNUT ST,Larceny,35.7577,-78.7425
09/14/2003,CARY TOWNE BLVD,Larceny,35.7767,-78.7672
09/14/2003,CHESWICK PL,Alcohol Offenses,35.7657,-78.7878
09/14/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
09/14/2003,KILDAIRE FARM RD,Burglary,35.7724,-78.7832
09/14/2003,MADISON AV,Larceny,35.7894,-78.7953
09/14/2003,N HARRISON AV,Larceny,35.7888,-78.7838
09/14/2003,SWEETSPIRE WAY,Simple Assault,35.8035,-78.7777
09/14/2003,URBAN DR,Vandalism,35.7868,-78.7720
09/14/2003,W JOHNSON ST,Larceny,35.7942,-78.7887
09/14/2003,WALNUT ST,Embezzlement,35.7739,-78.7593
09/15/2003,BISHOP CT,Larceny,35.8064,-78.7780
09/15/2003,BUCK JONES RD,Simple Assault,35.7641,-78.7434
09/15/2003,BURNLEY DR,Vandalism,35.7566,-78.8208
09/15/2003,COLONIAL TOWNES CT,Simple Assault,35.7573,-78.8122
09/15/2003,DEVONHALL LN,Burglary,35.7102,-78.8028
09/15/2003,HARLON DR,Simple Assault,35.7684,-78.7471
09/15/2003,HIDDEN SPRINGS RD,Sex Offenses,35.8109,-78.7833
09/15/2003,KILDAIRE FARM RD,Larceny,35.7184,-78.7889
09/15/2003,KILDAIRE FARM RD,Fraud,35.7184,-78.7889
09/15/2003,PENNY RD,Simple Assault,35.7165,-78.7879
09/15/2003,RENSHAW CT,Simple Assault,35.7508,-78.7635
09/15/2003,S WALKER ST,Larceny,35.7855,-78.7784
09/15/2003,S WALKER ST,Forgery,35.7855,-78.7784
09/15/2003,STONELEIGH DR,Fraud,35.7539,-78.8203
09/15/2003,STONELEIGH DR,Larceny,35.7539,-78.8203
09/15/2003,TARBERT DR,Vandalism,35.7613,-78.8128
09/15/2003,WALNUT ST,Weapons,35.7715,-78.7660
09/15/2003,WALNUT ST,Disorderly Conduct,35.7715,-78.7660
09/15/2003,WALNUT ST,Simple Assault,35.7747,-78.7681
09/16/2003,CARPENTER UPCHURCH RD,Larceny,35.8054,-78.8667
09/16/2003,CLUBSTONE LN,Larceny,35.7197,-78.7775
09/16/2003,DURINGTON PL,Burglary,35.7497,-78.7572
09/16/2003,GREYFRIARS LN,Fraud,35.7174,-78.8006
09/16/2003,HIDDEN SPRINGS RD,Vandalism,35.8109,-78.7833
09/16/2003,KENSINGTON DR,Burglary,35.7821,-78.7603
09/16/2003,KILDAIRE FARM RD,Forgery,35.7651,-78.7828
09/16/2003,LECKFORD WAY,Motor Vehicle Theft,35.7747,-78.8134
09/16/2003,LUDINGTON CT,Simple Assault,35.8111,-78.7806
09/16/2003,MIDENHALL WAY,Fraud,35.8249,-78.7813
09/16/2003,N HARRISON AV,Simple Assault,35.8298,-78.7691
09/16/2003,NORWELL BLVD,Vandalism,35.8214,-78.7882
09/16/2003,NORWELL BLVD,Larceny,35.8214,-78.7882
09/16/2003,SPRINGSET DR,Vandalism,35.8026,-78.7730
09/16/2003,WICKHAM PL,Larceny,35.7976,-78.7673
09/17/2003,CHAPEL HILL RD,Drugs,35.7983,-78.7984
09/17/2003,E CHATHAM ST,Larceny,35.7907,-78.7575
09/17/2003,PINEY PLAINS RD,Fraud,35.7574,-78.7494
09/17/2003,REEDY CREEK RD,Larceny,35.8127,-78.7681
09/17/2003,TANGLEWOOD DR,Vandalism,35.7728,-78.7691
09/17/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/17/2003,WILLOW ST,Drugs,35.7841,-78.7901
09/18/2003,EDINBURGH DR,Vandalism,35.7419,-78.7984
09/18/2003,HASTINGS PL,Vandalism,35.7673,-78.7898
09/18/2003,HIGH HOUSE RD,Fraud,35.7887,-78.8269
09/18/2003,IVY LN,Simple Assault,35.7718,-78.7574
09/18/2003,JAMIE CT,Drugs,35.7687,-78.7464
09/18/2003,SW CARY PKWY,Simple Assault,35.7886,-78.8296
09/18/2003,WALNUT ST,Vandalism,35.7577,-78.7425
09/18/2003,WALNUT ST,Larceny,35.7642,-78.7461
09/19/2003,DAVIS DR,Simple Assault,35.8309,-78.8543
09/19/2003,DUTCHESS DR,Simple Assault,35.7897,-78.8037
09/19/2003,FOREST GREEN DR,Simple Assault,35.7797,-78.7760
09/19/2003,HAMPTON LEE CT,Vandalism,35.8221,-78.7812
09/19/2003,HOLLY HILL CT,Simple Assault,35.7811,-78.7634
09/19/2003,KILDAIRE FARM RD,Simple Assault,35.7229,-78.7685
09/19/2003,KILDAIRE FARM RD,Larceny,35.7724,-78.7832
09/19/2003,N WALKER ST,Vandalism,35.7878,-78.7789
09/19/2003,NOEL ANN CT,Larceny,35.7661,-78.7446
09/19/2003,NORTHINGTON PL,Fraud,35.8100,-78.7838
09/19/2003,NORTHINGTON PL,Larceny,35.8100,-78.7838
09/19/2003,ROSS ST,Simple Assault,35.7875,-78.7622
09/19/2003,SE MAYNARD RD,Larceny,35.7903,-78.7642
09/19/2003,VIRENS DR,Burglary,35.7649,-78.7921
09/19/2003,WICKLOW CT,Drugs,35.7651,-78.7907
09/19/2003,YORK ST,Larceny,35.7875,-78.7622
09/20/2003,ALMA DR,Simple Assault,35.7875,-78.7622
09/20/2003,BROOK ARBOR DR,Simple Assault,35.7973,-78.8716
09/20/2003,BUCK JONES RD,Larceny,35.7670,-78.7393
09/20/2003,CLIMBING IVY CT,Simple Assault,35.7641,-78.7910
09/20/2003,E CHATHAM ST,Simple Assault,35.7914,-78.7677
09/20/2003,HAMPTON LEE CT,Larceny,35.8218,-78.7825
09/20/2003,HIDDEN OAKS DR,Motor Vehicle Theft,35.8036,-78.7765
09/20/2003,HIGH HOUSE RD,Larceny,35.7887,-78.8269
09/20/2003,KAREN CT,Larceny,35.7667,-78.7458
09/20/2003,KAREN CT,Fraud,35.7667,-78.7458
09/20/2003,NW MAYNARD RD,Larceny,35.7964,-78.8008
09/20/2003,W CHATHAM ST,Burglary,35.7719,-78.8044
09/20/2003,W CHATHAM ST,Sex Offenses,35.7867,-78.7855
09/20/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/21/2003,ARRUNDALE DR,Larceny,35.7708,-78.7896
09/21/2003,DAHLIA PL,Simple Assault,35.7635,-78.7889
09/21/2003,HARLON DR,Aggravated Assault,35.7704,-78.7444
09/21/2003,KILDAIRE FARM RD,Larceny,35.7170,-78.7883
09/21/2003,NC 55 HWY,Larceny,35.7845,-78.8720
09/21/2003,PINEY PLAINS RD,Fraud,35.7592,-78.7455
09/21/2003,SE MAYNARD RD,Larceny,35.7701,-78.7623
09/21/2003,WALNUT ST,Larceny,35.7639,-78.7473
09/21/2003,WESTHIGH ST,Rape,35.7656,-78.8322
09/22/2003,KENSINGTON DR,Larceny,35.7838,-78.7620
09/22/2003,KENSINGTON DR,Larceny,35.7838,-78.7620
09/22/2003,OLDE WEATHERSTONE WAY,Weapons,35.7925,-78.8106
09/22/2003,PARKROYALE LN,Simple Assault,35.7804,-78.8687
09/22/2003,RANDOLPH CT,Larceny,35.7819,-78.7623
09/22/2003,REGENCY PKWY,Larceny,35.7362,-78.7879
09/22/2003,VILLAGE GREENWAY,Larceny,35.7806,-78.7616
09/22/2003,VILLAGE GREENWAY,Larceny,35.7806,-78.7616
09/22/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/23/2003,AFTON MEADOW LN,Motor Vehicle Theft,35.7028,-78.7952
09/23/2003,BARGATE DR,Motor Vehicle Theft,35.7646,-78.7897
09/23/2003,BLACK BIRD CT,Motor Vehicle Theft,35.7656,-78.7907
09/23/2003,BUCK JONES RD,Simple Assault,35.7664,-78.7416
09/23/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
09/23/2003,HAMPTON VALLEY RD,Simple Assault,35.7582,-78.7747
09/23/2003,KEY WEST MEWS,Burglary,35.8009,-78.7719
09/23/2003,KILDAIRE FARM RD,Fraud,35.7735,-78.7833
09/23/2003,NC 55 HWY,Larceny,35.7870,-78.8716
09/23/2003,NC 55 HWY,Forgery,35.7854,-78.8730
09/23/2003,NW MAYNARD RD,Burglary,35.8002,-78.7939
09/23/2003,PARKVINE CIR,Fraud,35.7807,-78.8668
09/23/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/23/2003,WALNUT ST,Larceny,35.7822,-78.7800
09/23/2003,WICKLOW CT,Simple Assault,35.7649,-78.7917
09/24/2003,BUCK JONES RD,Larceny,35.7670,-78.7393
09/24/2003,CHAPEL HILL RD,Fraud,35.7948,-78.7482
09/24/2003,KEMPWOOD DR,Larceny,35.8090,-78.7855
09/24/2003,KILDAIRE FARM RD,Larceny,35.7809,-78.7819
09/24/2003,TAYPORT CT,Simple Assault,35.7596,-78.8189
09/24/2003,WALNUT ST,Vandalism,35.7739,-78.7593
09/25/2003,BRIDEWELL CT,Larceny,35.7173,-78.8059
09/25/2003,BUCK JONES RD,Weapons,35.7641,-78.7434
09/25/2003,DAVIS DR,Simple Assault,35.7788,-78.8505
09/25/2003,E CHATHAM ST,Simple Assault,35.7882,-78.7716
09/25/2003,E CHATHAM ST,Larceny,35.7921,-78.7662
09/25/2003,HAMPSHIRE CT,Motor Vehicle Theft,35.7813,-78.7611
09/25/2003,HAMPTON VALLEY RD,Larceny,35.7582,-78.7747
09/25/2003,HAMPTON WOODS LN,Simple Assault,35.7931,-78.7496
09/25/2003,HOLLY HILL CT,Fraud,35.7811,-78.7634
09/25/2003,REEDY CREEK RD,Disorderly Conduct,35.8127,-78.7681
09/25/2003,REEDY CREEK RD,Simple Assault,35.8127,-78.7681
09/25/2003,SE MAYNARD RD,Larceny,35.7764,-78.7647
09/25/2003,WALDO ST,Simple Assault,35.7864,-78.7773
09/25/2003,WALNUT ST,Larceny,35.7715,-78.7660
09/25/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/25/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/25/2003,YMCA DR,Larceny,35.7776,-78.8349
09/26/2003,ARBOR WAY,Vandalism,35.8059,-78.7743
09/26/2003,BERWICK VALLEY LN,Larceny,35.7971,-78.8170
09/26/2003,BYRUM ST,Drugs,35.7811,-78.7784
09/26/2003,CARY TOWNE BLVD,Larceny,35.7768,-78.7658
09/26/2003,CARY TOWNE BLVD,Larceny,35.7775,-78.7616
09/26/2003,FOREST GREEN DR,Drugs,35.7802,-78.7760
09/26/2003,GLEN ALPINE CIR,Vandalism,35.7731,-78.8339
09/26/2003,KILDAIRE FARM RD,Fraud,35.7735,-78.7833
09/26/2003,NEW KENT PL,Motor Vehicle Theft,35.7627,-78.7804
09/26/2003,SYCAMORE ST,Simple Assault,35.7867,-78.7994
09/26/2003,VICTOR HUGO DR,Burglary,35.7512,-78.8066
09/26/2003,WALNUT ST,Larceny,35.7739,-78.7593
09/26/2003,WHITE OAK DR,Larceny,35.7906,-78.7960
09/26/2003,WOODWINDS INDUSTRIAL CT,Fraud,35.7618,-78.8179
09/27/2003,BUCK JONES RD,Fraud,35.7654,-78.7439
09/27/2003,BUCK JONES RD,Larceny,35.7670,-78.7393
09/27/2003,HUNTER ST,Larceny,35.7848,-78.7758
09/27/2003,KILMORACK DR,Vandalism,35.7516,-78.8125
09/27/2003,N HARRISON AV,Larceny,35.8030,-78.7833
09/27/2003,POOLSIDE CT,Vandalism,35.8106,-78.7823
09/27/2003,POOLSIDE CT,Larceny,35.8106,-78.7823
09/27/2003,SW CARY PKWY,Embezzlement,35.7636,-78.8207
09/27/2003,SW MAYNARD RD,Larceny,35.7710,-78.7849
09/27/2003,WALNUT ST,Fraud,35.7642,-78.7461
09/27/2003,WICKLOW CT,Drugs,35.7649,-78.7917
09/28/2003,BOGUE CT,Larceny,35.7576,-78.7950
09/28/2003,CAITBOO AV,Larceny,35.7585,-78.7352
09/28/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
09/28/2003,HAMPTON LEE CT,Vandalism,35.8214,-78.7838
09/28/2003,HAMPTON LEE CT,Simple Assault,35.8214,-78.7838
09/28/2003,HAMPTON LEE CT,Larceny,35.8214,-78.7838
09/28/2003,KILBRECK DR,Vandalism,35.7511,-78.8124
09/28/2003,NE MAYNARD RD,Larceny,35.8005,-78.7685
09/28/2003,NORMANDY ST,Simple Assault,35.7759,-78.7907
09/28/2003,QUINCY CT,Vandalism,35.7644,-78.7480
09/28/2003,REDFERN DR,Burglary,35.7235,-78.7902
09/28/2003,REED ST,Simple Assault,35.7902,-78.7629
09/28/2003,SOCCER PARK DR,Larceny,35.7864,-78.7532
09/28/2003,SOCCER PARK DR,Burglary,35.7864,-78.7532
09/28/2003,TATE ST,Larceny,35.7875,-78.7622
09/28/2003,WALNUT ST,Larceny,35.7577,-78.7425
09/29/2003,BUCK JONES RD,Larceny,35.7670,-78.7393
09/29/2003,BUCK JONES RD,Larceny,35.7659,-78.7406
09/29/2003,CREEKWATCH LN,Simple Assault,35.8017,-78.7730
09/29/2003,GENTLEWOODS DR,Burglary,35.7203,-78.8084
09/29/2003,GOOSENECK DR,Larceny,35.8138,-78.7859
09/29/2003,KAREN CT,Fraud,35.7667,-78.7458
09/29/2003,KILDAIRE FARM RD,Embezzlement,35.7735,-78.7833
09/29/2003,MCINTOSH CT,Burglary,35.7620,-78.8128
09/29/2003,N HARRISON AV,Larceny,35.8015,-78.7845
09/29/2003,N HARRISON AV,Burglary,35.8306,-78.7682
09/29/2003,NC 55 HWY,Larceny,35.7861,-78.8717
09/29/2003,OLD RALEIGH RD,Larceny,35.7398,-78.8156
09/29/2003,SUTERLAND RD,Aggravated Assault,35.7544,-78.8157
09/29/2003,WALNUT ST,Drugs,35.7577,-78.7425
09/29/2003,WALNUT ST,Simple Assault,35.7577,-78.7425
09/29/2003,WALNUT ST,Larceny,35.7564,-78.7391
09/29/2003,WALNUT ST,Alcohol Offenses,35.7577,-78.7425
09/30/2003,AFTON MEADOW LN,Simple Assault,35.7024,-78.7961
09/30/2003,APPLEDOWN DR,Fraud,35.8015,-78.7698
09/30/2003,BERWICK VALLEY LN,Larceny,35.7971,-78.8170
09/30/2003,DOGWOOD ST,Vandalism,35.7891,-78.7663
09/30/2003,EDENHURST AV,Family Offenses,35.7972,-78.8144
09/30/2003,FARM BROOK DR,Motor Vehicle Theft,35.7007,-78.7969
09/30/2003,GRANDE MEADOW WAY,Larceny,35.8032,-78.7872
09/30/2003,HOSPITALITY CT,Larceny,35.8574,-78.8128
09/30/2003,KILDAIRE FARM RD,Vandalism,35.7665,-78.7833
09/30/2003,LONG SHADOW LN,Burglary,35.7343,-78.7766
09/30/2003,N ACADEMY ST,Fraud,35.7895,-78.7795
09/30/2003,NORTHINGTON PL,Burglary,35.8093,-78.7827
09/30/2003,WALNUT ST,Stolen Property,35.7528,-78.7442
09/30/2003,WALNUT ST,Larceny,35.7528,-78.7442
10/01/2003,GROGANS MILL DR,Simple Assault,35.8110,-78.9100
10/01/2003,HAMPTON LEE CT,Motor Vehicle Theft,35.8216,-78.7816
10/01/2003,KEMPWOOD DR,Larceny,35.8090,-78.7855
10/01/2003,PARKTHROUGH ST,Sex Offenses,35.7861,-78.7848
10/01/2003,WACO ST,Vandalism,35.7875,-78.7622
10/01/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/01/2003,WALNUT ST,Burglary,35.7524,-78.7421
10/01/2003,WAX MYRTLE CT,Larceny,35.7669,-78.8289
10/02/2003,AUTO PARK BLVD,Larceny,35.7406,-78.8135
10/02/2003,BUCK JONES RD,Larceny,35.7670,-78.7393
10/02/2003,CORNERSTONE DR,Vandalism,35.7877,-78.8475
10/02/2003,KEMPWOOD DR,Larceny,35.8090,-78.7855
10/02/2003,KILDAIRE FARM RD,Larceny,35.7355,-78.7807
10/02/2003,KINGSTON RIDGE RD,Larceny,35.7574,-78.7596
10/02/2003,LEWEY DR,Burglary,35.7729,-78.8678
10/02/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/03/2003,BYRUM ST,Simple Assault,35.7807,-78.7787
10/03/2003,CLEARPORT DR,Burglary,35.8086,-78.8482
10/03/2003,DONALDSON DR,Drugs,35.7668,-78.7480
10/03/2003,HARVEST ROW CT,Burglary,35.7909,-78.8242
10/03/2003,HIGH HOUSE RD,Larceny,35.7887,-78.8269
10/03/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/03/2003,NE MAYNARD RD,Larceny,35.8005,-78.7685
10/03/2003,NORTHWOODS VILLAGE DR,Burglary,35.8051,-78.7745
10/03/2003,POND ST,Sex Offenses,35.7670,-78.7862
10/03/2003,SE MAYNARD RD,Vandalism,35.7913,-78.7638
10/03/2003,SE MAYNARD RD,Simple Assault,35.7913,-78.7638
10/03/2003,STONE ST,Vandalism,35.7875,-78.7622
10/03/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/03/2003,WALNUT ST,Larceny,35.7620,-78.7490
10/03/2003,WALNUT ST,Fraud,35.7739,-78.7593
10/03/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/04/2003,BUCK JONES RD,Simple Assault,35.7702,-78.7418
10/04/2003,CHATHAM WOODS DR,Sex Offenses,35.7820,-78.7953
10/04/2003,HILARY PL,Simple Assault,35.7970,-78.7694
10/04/2003,KAREN CT,Larceny,35.7669,-78.7457
10/04/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
10/04/2003,KITTY HAWK DR,Burglary,35.8831,-78.8046
10/04/2003,LAKE PINE DR,Vandalism,35.7555,-78.8087
10/04/2003,MADISON AV,Aggravated Assault,35.7889,-78.7933
10/04/2003,ORCHARD PARK DR,Simple Assault,35.7860,-78.8051
10/04/2003,WALNUT ST,Larceny,35.7642,-78.7461
10/04/2003,WALNUT ST,Larceny,35.7596,-78.7421
10/04/2003,WHITE BLUFF LN,Larceny,35.8106,-78.7861
10/05/2003,CHESTNUT ST,Burglary,35.7891,-78.7663
10/05/2003,SNOW CAMP DR,Simple Assault,35.7746,-78.8486
10/05/2003,SOCCER PARK DR,Larceny,35.7864,-78.7532
10/05/2003,SUGAR HILL PL,Simple Assault,35.7721,-78.8598
10/05/2003,WAVERLY PL,Forgery,35.8796,-78.9296
10/06/2003,CROSSROADS BLVD,Larceny,35.7604,-78.7391
10/06/2003,DAVIS DR,Vandalism,35.7788,-78.8505
10/06/2003,KITTY HAWK DR,Burglary,35.8831,-78.8046
10/06/2003,KITTY HAWK DR,Motor Vehicle Theft,35.8831,-78.8046
10/06/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/06/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/06/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/07/2003,ASKHAM DR,Simple Assault,35.7757,-78.7505
10/07/2003,DOGWOOD ST,Sex Offenses,35.7891,-78.7663
10/07/2003,E CHATHAM ST,Simple Assault,35.7921,-78.7662
10/07/2003,EDINBURGH SOUTH DR,Larceny,35.7368,-78.7984
10/07/2003,GREGORY DR,Larceny,35.8015,-78.7747
10/07/2003,KILDAIRE FARM RD,Fraud,35.7602,-78.7820
10/07/2003,LOCH STONE LN,Simple Assault,35.7359,-78.7673
10/07/2003,METRO PARK DR,Vandalism,35.7810,-78.8254
10/07/2003,NW MAYNARD RD,Larceny,35.7876,-78.8092
10/07/2003,POCONO LN,Larceny,35.7671,-78.8200
10/07/2003,TASSLE BRANCH WAY,Larceny,35.7943,-78.7866
10/07/2003,TRAPPERS RUN DR,Vandalism,35.7761,-78.8170
10/08/2003,DAVIS DR,Simple Assault,35.7788,-78.8505
10/08/2003,DAVIS DR,Vandalism,35.7725,-78.8447
10/08/2003,EVANS RD,Alcohol Offenses,35.8022,-78.7935
10/08/2003,HALEY HOUSE LN,Fraud,35.7921,-78.8661
10/08/2003,HONEYWOOD CT,Fraud,35.6920,-78.7923
10/08/2003,IVY LN,Drugs,35.7718,-78.7574
10/08/2003,REEDY CREEK RD,Simple Assault,35.8127,-78.7681
10/08/2003,SE MAYNARD RD,Robbery,35.7888,-78.7644
10/08/2003,W PARK ST,Simple Assault,35.7857,-78.7901
10/08/2003,WALNUT ST,Forgery,35.7773,-78.7687
10/08/2003,WEST LAKE RD,Weapons,35.6607,-78.7621
10/08/2003,WEST LAKE RD,Simple Assault,35.6607,-78.7621
10/08/2003,WEST LAKE RD,Weapons,35.6607,-78.7621
10/09/2003,BERWICK VALLEY LN,Larceny,35.7971,-78.8170
10/09/2003,CANIFF LN,Burglary,35.7829,-78.8721
10/09/2003,DEVONHALL LN,Burglary,35.7099,-78.8029
10/09/2003,DUDEN CT,Larceny,35.8116,-78.7821
10/09/2003,GREENSVIEW DR,Simple Assault,35.7236,-78.7660
10/09/2003,GROVE CLUB LN,Larceny,35.7906,-78.8247
10/09/2003,GROVE CLUB LN,Burglary,35.7906,-78.8247
10/09/2003,HIDDEN SPRINGS RD,Larceny,35.8117,-78.7836
10/09/2003,LONG SHADOW LN,Fraud,35.7344,-78.7766
10/09/2003,NORTHINGTON PL,Larceny,35.8093,-78.7835
10/09/2003,REED ST,Burglary,35.7875,-78.7622
10/09/2003,ROSEDOWN DR,Simple Assault,35.8022,-78.7767
10/09/2003,WALNUT ST,Drugs,35.7618,-78.7478
10/09/2003,WALNUT ST,Weapons,35.7618,-78.7478
10/09/2003,WALNUT ST,Larceny,35.7639,-78.7473
10/09/2003,WEST LAKE RD,Simple Assault,35.6607,-78.7621
10/09/2003,WILLESDEN DR,Burglary,35.8281,-78.7817
10/10/2003,AUTO PARK BLVD,Larceny,35.7379,-78.8144
10/10/2003,DAVIS DR,Disorderly Conduct,35.7788,-78.8505
10/10/2003,DAVIS DR,Simple Assault,35.7788,-78.8505
10/10/2003,DONALDSON DR,Larceny,35.7651,-78.7488
10/10/2003,FOX DEN CT,Larceny,35.7794,-78.8178
10/10/2003,KITTY HAWK DR,Larceny,35.8924,-78.8028
10/10/2003,PINEY PLAINS RD,Larceny,35.7589,-78.7443
10/10/2003,SE MAYNARD RD,Simple Assault,35.7885,-78.7639
10/10/2003,WALNUT ST,Larceny,35.7642,-78.7461
10/10/2003,WALNUT ST,Larceny,35.7528,-78.7442
10/10/2003,WALNUT ST,Larceny,35.7739,-78.7593
10/10/2003,WALNUT ST,Disorderly Conduct,35.7715,-78.7660
10/11/2003,E CHATHAM ST,Larceny,35.7907,-78.7699
10/11/2003,GLENDON WAY,Larceny,35.7999,-78.8717
10/11/2003,HAMPTON LEE CT,Vandalism,35.8220,-78.7838
10/11/2003,HAMPTON LEE CT,Fraud,35.8220,-78.7838
10/11/2003,KILDAIRE FARM RD,Larceny,35.7724,-78.7832
10/11/2003,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
